experiment,seed,episode_id,timestep,timestamp,agent_id,agent_type,demand_kw,solar_kw,p2p_bought_kw,p2p_sold_kw,grid_bought_kw,grid_sold_kw,net_cost,voltage_violation,thermal_violation,battery_soc,reward
no_battery,1024,6,161,2019-04-18 17:00:00,solar_01,solar,42.65144457213519,3.7792829635950023,1.2680786599224227,0.0,33.82512138543039,0.0,283.0993398451035,False,False,0.0,-0.4726673959410101
no_battery,1024,6,161,2019-04-18 17:00:00,solar_02,solar,24.782075486985057,5.037552707045726,0.7467930179440051,0.0,13.960606393299523,0.0,118.15141522545328,False,False,0.0,-0.16456547118726572
no_battery,1024,6,161,2019-04-18 17:00:00,solar_03,solar,40.24170363294371,0.0,1.7069546123345107,0.0,31.90994144486776,0.0,270.06024203089083,False,False,0.0,-0.4469635417814497
no_battery,1024,6,161,2019-04-18 17:00:00,solar_04,solar,48.48568586189198,0.0,2.26007174189409,0.0,42.24995581247923,0.0,357.5698599204956,False,False,0.0,-0.6096436688691935
no_battery,1024,6,161,2019-04-18 17:00:00,solar_05,solar,41.818108385882894,0.0,1.7198772553499801,0.0,32.151518332124645,0.0,272.10475573688996,False,False,0.0,-0.45076428686005526
no_battery,1024,6,161,2019-04-18 17:00:00,solar_06,solar,35.26244202700239,7.01978813608673,1.077657114185723,0.0,20.145805379254337,0.0,170.49799624448028,False,False,0.0,-0.26187761421966926
no_battery,1024,6,161,2019-04-18 17:00:00,solar_07,solar,33.751155809171564,0.0,1.713771900226885,0.0,32.03738435160149,0.0,271.1388169413805,False,False,0.0,-0.49896860942708227
no_battery,1024,6,161,2019-04-18 17:00:00,solar_08,solar,47.664379678716145,16.831994610861056,0.28353869985965924,0.0,5.3004943684481445,0.0,44.85914819053068,False,False,0.0,-0.02831535830445736
no_battery,1024,6,161,2019-04-18 17:00:00,solar_09,solar,47.598836127587816,0.0,2.4169111314597567,0.0,45.18192348234276,0.0,382.3836910557904,False,False,0.0,-0.7057725093323753
no_battery,1024,6,161,2019-04-18 17:00:00,solar_10,solar,39.277810964949666,0.0,1.6443784751761021,0.0,30.740138300635405,0.0,260.15996312233466,False,False,0.0,-0.42855895186448983
no_battery,1024,6,161,2019-04-18 17:00:00,solar_11,solar,21.52013499629711,15.484670335697219,0.0,17.191871636324255,0.0,0.0,-100.65840843067852,False,False,0.0,0.31491885898615984
no_battery,1024,6,161,2019-04-18 17:00:00,solar_12,solar,29.100983885223894,0.0,0.7476311843458806,0.0,21.786728413238095,0.0,181.9392171522356,False,False,0.0,-0.2849067408082279
no_battery,1024,6,161,2019-04-18 17:00:00,solar_13,solar,45.2440179577615,0.0,2.2973414171802293,0.0,42.94667800266297,0.0,363.4663597192935,False,False,0.0,-0.6706052449767639
no_battery,1024,6,161,2019-04-18 17:00:00,solar_14,solar,42.76226872855783,18.10702367747718,0.7002598499956622,0.0,13.090711755360063,0.0,110.78932222790912,False,False,0.0,-0.15087936155320064
no_battery,1024,6,161,2019-04-18 17:00:00,solar_15,solar,42.05464270361338,31.356559979055557,0.0,8.11595937363078,0.0,0.0,-47.51894213260822,False,False,0.0,0.23024921452329783
no_battery,1024,6,161,2019-04-18 17:00:00,consumer_01,consumer,11.70397404185499,0.0,0.5942890363868844,0.0,11.1096851758095,0.0,94.02349649089263,False,False,0.0,-0.16717290554243047
no_battery,1024,6,161,2019-04-18 17:00:00,consumer_02,consumer,15.082807689336953,0.0,0.7658550237217253,0.0,14.316953002514214,0.0,121.16724813438157,False,False,0.0,-0.21763306150576125
no_battery,1024,6,161,2019-04-18 17:00:00,consumer_03,consumer,14.940979119664647,0.0,0.7586534188649209,0.0,14.182325644745507,0.0,120.02786977212999,False,False,0.0,-0.21551496041879342
no_battery,1024,6,161,2019-04-18 17:00:00,consumer_04,consumer,17.22605929719662,0.0,0.8746822127141723,0.0,16.351376884241894,0.0,138.3849859620129,False,False,0.0,-0.24964078643373458
no_battery,1024,6,161,2019-04-18 17:00:00,consumer_05,consumer,19.218300746237613,0.0,0.9758416630291581,0.0,18.24245946653238,0.0,154.38959758927464,False,False,0.0,-0.2793933132565286
no_battery,1024,6,162,2019-04-18 18:00:00,college,college,66.003,0.0,0.0,0.0,66.003,0.0,537.92445,False,False,0.5,-1.0
no_battery,1024,6,162,2019-04-18 18:00:00,solar_01,solar,42.65144457213519,0.0,0.0,0.0,38.872161195113726,0.0,316.8081137401769,False,False,0.0,-0.5389453690758561
no_battery,1024,6,162,2019-04-18 18:00:00,solar_02,solar,24.782075486985057,0.0,0.0,0.0,19.744523160159705,0.0,160.9178637553016,False,False,0.0,-0.24914584428222514
no_battery,1024,6,162,2019-04-18 18:00:00,solar_03,solar,40.24170363294371,0.0,0.0,0.0,40.24170332492395,0.0,327.9698820981302,False,False,0.0,-0.6096950642383521
no_battery,1024,6,162,2019-04-18 18:00:00,solar_04,solar,48.48568586189198,0.0,0.0,0.0,48.485687443922856,0.0,395.1583526679713,False,False,0.0,-0.7345982371092656
no_battery,1024,6,162,2019-04-18 18:00:00,solar_05,solar,41.818108385882894,0.0,0.0,0.0,41.81810837837528,0.0,340.81758328375855,False,False,0.0,-0.6335789036615803
no_battery,1024,6,162,2019-04-18 18:00:00,solar_06,solar,35.26244202700239,0.0,0.0,0.0,28.24265287991229,0.0,230.17762097128517,False,False,0.0,-0.37789953305019913
no_battery,1024,6,162,2019-04-18 18:00:00,solar_07,solar,33.751155809171564,0.0,0.0,0.0,33.75115625182838,0.0,275.0719234524013,False,False,0.0,-0.511357911789288
no_battery,1024,6,162,2019-04-18 18:00:00,solar_08,solar,47.664379678716145,8.416355664260672,0.0,0.0,30.832383719659276,0.0,251.2839273152231,False,False,0.0,-0.41713609562685455
no_battery,1024,6,162,2019-04-18 18:00:00,solar_09,solar,47.598836127587816,0.0,0.0,0.0,47.59883461380252,0.0,387.93050210249055,False,False,0.0,-0.7211616837689578
no_battery,1024,6,162,2019-04-18 18:00:00,solar_10,solar,39.277810964949666,0.0,0.0,0.0,39.277812244338485,0.0,320.1141697913587,False,False,0.0,-0.5950913177331104
no_battery,1024,6,162,2019-04-18 18:00:00,solar_11,solar,21.52013499629711,7.7426648416914885,0.0,0.0,6.035463887178729,0.0,49.18903068050664,False,False,0.0,-0.041442266066371664
no_battery,1024,6,162,2019-04-18 18:00:00,solar_12,solar,29.100983885223894,0.0,0.0,0.0,29.100983316652353,0.0,237.1730140307167,False,False,0.0,-0.440903948557677
no_battery,1024,6,162,2019-04-18 18:00:00,solar_13,solar,45.2440179577615,0.0,0.0,0.0,45.2440194198432,0.0,368.7387582717221,False,False,0.0,-0.685484287378501
no_battery,1024,6,162,2019-04-18 18:00:00,solar_14,solar,42.76226872855783,7.242747402242195,0.0,0.0,24.655247071139108,0.0,200.94026362978374,False,False,0.0,-0.3235473701367985
no_battery,1024,6,162,2019-04-18 18:00:00,solar_15,solar,42.05464270361338,12.542516505020595,0.0,0.0,10.698082698648811,0.0,87.18937399398781,False,False,0.0,-0.11208479461007549
no_battery,1024,6,162,2019-04-18 18:00:00,consumer_01,consumer,11.70397404185499,0.0,0.0,0.0,11.703974212196384,0.0,95.38738982940053,False,False,0.0,-0.17732488238710944
no_battery,1024,6,162,2019-04-18 18:00:00,consumer_02,consumer,15.082807689336953,0.0,0.0,0.0,15.08280802623594,0.0,122.9248854138229,False,False,0.0,-0.22851700720021725
no_battery,1024,6,162,2019-04-18 18:00:00,consumer_03,consumer,14.940979119664647,0.0,0.0,0.0,14.940979063610428,0.0,121.768979368425,False,False,0.0,-0.22636818119798235
no_battery,1024,6,162,2019-04-18 18:00:00,consumer_04,consumer,17.22605929719662,0.0,0.0,0.0,17.226059096956067,0.0,140.39238164019196,False,False,0.0,-0.2609890322705948
no_battery,1024,6,162,2019-04-18 18:00:00,consumer_05,consumer,19.218300746237613,0.0,0.0,0.0,19.21830112956154,0.0,156.62915420592654,False,False,0.0,-0.2911731456079502
no_battery,1024,6,163,2019-04-18 19:00:00,college,college,66.003,0.0,0.0,0.0,66.003,0.0,537.92445,False,False,0.5,-1.0
no_battery,1024,6,163,2019-04-18 19:00:00,solar_01,solar,42.65144457213519,0.0,0.0,0.0,42.651444232536456,0.0,347.60927049517215,False,False,0.0,-0.6462046305855258
no_battery,1024,6,163,2019-04-18 19:00:00,solar_02,solar,24.782075486985057,0.0,0.0,0.0,24.78207596561327,0.0,201.97391911974816,False,False,0.0,-0.37546893270932036
no_battery,1024,6,163,2019-04-18 19:00:00,solar_03,solar,40.24170363294371,0.0,0.0,0.0,40.24170332492395,0.0,327.9698820981302,False,False,0.0,-0.6096950642383521
no_battery,1024,6,163,2019-04-18 19:00:00,solar_04,solar,48.48568586189198,0.0,0.0,0.0,48.485687443922856,0.0,395.1583526679713,False,False,0.0,-0.7345982371092656
no_battery,1024,6,163,2019-04-18 19:00:00,solar_05,solar,41.818108385882894,0.0,0.0,0.0,41.81810837837528,0.0,340.81758328375855,False,False,0.0,-0.6335789036615803
no_battery,1024,6,163,2019-04-18 19:00:00,solar_06,solar,35.26244202700239,0.0,0.0,0.0,35.26244115312953,0.0,287.3888953980057,False,False,0.0,-0.534255127087095
no_battery,1024,6,163,2019-04-18 19:00:00,solar_07,solar,33.751155809171564,0.0,0.0,0.0,33.75115625182838,0.0,275.0719234524013,False,False,0.0,-0.511357911789288
no_battery,1024,6,163,2019-04-18 19:00:00,solar_08,solar,47.664379678716145,0.0,0.0,0.0,39.24802271366491,0.0,319.871385116369,False,False,0.0,-0.5446399817230264
no_battery,1024,6,163,2019-04-18 19:00:00,solar_09,solar,47.598836127587816,0.0,0.0,0.0,47.59883461380252,0.0,387.93050210249055,False,False,0.0,-0.7211616837689578
no_battery,1024,6,163,2019-04-18 19:00:00,solar_10,solar,39.277810964949666,0.0,0.0,0.0,39.277812244338485,0.0,320.1141697913587,False,False,0.0,-0.5950913177331104
no_battery,1024,6,163,2019-04-18 19:00:00,solar_11,solar,21.52013499629711,0.0,0.0,0.0,13.777469424795134,0.0,112.28637581208035,False,False,0.0,-0.158740048555295
no_battery,1024,6,163,2019-04-18 19:00:00,solar_12,solar,29.100983885223894,0.0,0.0,0.0,29.100983316652353,0.0,237.1730140307167,False,False,0.0,-0.440903948557677
no_battery,1024,6,163,2019-04-18 19:00:00,solar_13,solar,45.2440179577615,0.0,0.0,0.0,45.2440194198432,0.0,368.7387582717221,False,False,0.0,-0.685484287378501
no_battery,1024,6,163,2019-04-18 19:00:00,solar_14,solar,42.76226872855783,3.621527901650869,0.0,0.0,35.519522536922494,0.0,289.4841086759183,False,False,0.0,-0.48815012252355944
no_battery,1024,6,163,2019-04-18 19:00:00,solar_15,solar,42.05464270361338,6.271525286907927,0.0,0.0,29.51212477092841,0.0,240.52381688306656,False,False,0.0,-0.39713308138915526
no_battery,1024,6,163,2019-04-18 19:00:00,consumer_01,consumer,11.70397404185499,0.0,0.0,0.0,11.703974212196384,0.0,95.38738982940053,False,False,0.0,-0.17732488238710944
no_battery,1024,6,163,2019-04-18 19:00:00,consumer_02,consumer,15.082807689336953,0.0,0.0,0.0,15.08280802623594,0.0,122.9248854138229,False,False,0.0,-0.22851700720021725
no_battery,1024,6,163,2019-04-18 19:00:00,consumer_03,consumer,14.940979119664647,0.0,0.0,0.0,14.940979063610428,0.0,121.768979368425,False,False,0.0,-0.22636818119798235
no_battery,1024,6,163,2019-04-18 19:00:00,consumer_04,consumer,17.22605929719662,0.0,0.0,0.0,17.226059096956067,0.0,140.39238164019196,False,False,0.0,-0.2609890322705948
no_battery,1024,6,163,2019-04-18 19:00:00,consumer_05,consumer,19.218300746237613,0.0,0.0,0.0,19.21830112956154,0.0,156.62915420592654,False,False,0.0,-0.2911731456079502
no_battery,1024,6,164,2019-04-18 20:00:00,college,college,66.003,0.0,0.0,0.0,66.003,0.0,537.92445,False,False,0.5,-1.0
no_battery,1024,6,164,2019-04-18 20:00:00,solar_01,solar,42.65144457213519,0.0,0.0,0.0,42.651444232536456,0.0,347.60927049517215,False,False,0.0,-0.6462046305855258
no_battery,1024,6,164,2019-04-18 20:00:00,solar_02,solar,24.782075486985057,0.0,0.0,0.0,24.78207596561327,0.0,201.97391911974816,False,False,0.0,-0.37546893270932036
no_battery,1024,6,164,2019-04-18 20:00:00,solar_03,solar,40.24170363294371,0.0,0.0,0.0,40.24170332492395,0.0,327.9698820981302,False,False,0.0,-0.6096950642383521
no_battery,1024,6,164,2019-04-18 20:00:00,solar_04,solar,48.48568586189198,0.0,0.0,0.0,48.485687443922856,0.0,395.1583526679713,False,False,0.0,-0.7345982371092656
no_battery,1024,6,164,2019-04-18 20:00:00,solar_05,solar,41.818108385882894,0.0,0.0,0.0,41.81810837837528,0.0,340.81758328375855,False,False,0.0,-0.6335789036615803
no_battery,1024,6,164,2019-04-18 20:00:00,solar_06,solar,35.26244202700239,0.0,0.0,0.0,35.26244115312953,0.0,287.3888953980057,False,False,0.0,-0.534255127087095
no_battery,1024,6,164,2019-04-18 20:00:00,solar_07,solar,33.751155809171564,0.0,0.0,0.0,33.75115625182838,0.0,275.0719234524013,False,False,0.0,-0.511357911789288
no_battery,1024,6,164,2019-04-18 20:00:00,solar_08,solar,47.664379678716145,0.0,0.0,0.0,47.66437854233783,0.0,388.46468512005333,False,False,0.0,-0.7221547284568555
no_battery,1024,6,164,2019-04-18 20:00:00,solar_09,solar,47.598836127587816,0.0,0.0,0.0,47.59883461380252,0.0,387.93050210249055,False,False,0.0,-0.7211616837689578
no_battery,1024,6,164,2019-04-18 20:00:00,solar_10,solar,39.277810964949666,0.0,0.0,0.0,39.277812244338485,0.0,320.1141697913587,False,False,0.0,-0.5950913177331104
no_battery,1024,6,164,2019-04-18 20:00:00,solar_11,solar,21.52013499629711,0.0,0.0,0.0,21.520134417738422,0.0,175.38909550456816,False,False,0.0,-0.32604782233744567
no_battery,1024,6,164,2019-04-18 20:00:00,solar_12,solar,29.100983885223894,0.0,0.0,0.0,29.100983316652353,0.0,237.1730140307167,False,False,0.0,-0.440903948557677
no_battery,1024,6,164,2019-04-18 20:00:00,solar_13,solar,45.2440179577615,0.0,0.0,0.0,45.2440194198432,0.0,368.7387582717221,False,False,0.0,-0.685484287378501
no_battery,1024,6,164,2019-04-18 20:00:00,solar_14,solar,42.76226872855783,0.0,0.0,0.0,39.14074205791213,0.0,318.99704777198383,False,False,0.0,-0.5430145911233145
no_battery,1024,6,164,2019-04-18 20:00:00,solar_15,solar,42.05464270361338,0.0,0.0,0.0,35.78311602436553,0.0,291.63239559857914,False,False,0.0,-0.4921437817124304
no_battery,1024,6,164,2019-04-18 20:00:00,consumer_01,consumer,11.70397404185499,0.0,0.0,0.0,11.703974212196384,0.0,95.38738982940053,False,False,0.0,-0.17732488238710944
no_battery,1024,6,164,2019-04-18 20:00:00,consumer_02,consumer,15.082807689336953,0.0,0.0,0.0,15.08280802623594,0.0,122.9248854138229,False,False,0.0,-0.22851700720021725
no_battery,1024,6,164,2019-04-18 20:00:00,consumer_03,consumer,14.940979119664647,0.0,0.0,0.0,14.940979063610428,0.0,121.768979368425,False,False,0.0,-0.22636818119798235
no_battery,1024,6,164,2019-04-18 20:00:00,consumer_04,consumer,17.22605929719662,0.0,0.0,0.0,17.226059096956067,0.0,140.39238164019196,False,False,0.0,-0.2609890322705948
no_battery,1024,6,164,2019-04-18 20:00:00,consumer_05,consumer,19.218300746237613,0.0,0.0,0.0,19.21830112956154,0.0,156.62915420592654,False,False,0.0,-0.2911731456079502
no_battery,1024,6,165,2019-04-18 21:00:00,college,college,66.003,0.0,0.0,0.0,66.003,0.0,537.92445,False,False,0.5,-1.0
no_battery,1024,6,165,2019-04-18 21:00:00,solar_01,solar,42.65144457213519,0.0,0.0,0.0,42.651444232536456,0.0,347.60927049517215,False,False,0.0,-0.6462046305855258
no_battery,1024,6,165,2019-04-18 21:00:00,solar_02,solar,24.782075486985057,0.0,0.0,0.0,24.78207596561327,0.0,201.97391911974816,False,False,0.0,-0.37546893270932036
no_battery,1024,6,165,2019-04-18 21:00:00,solar_03,solar,40.24170363294371,0.0,0.0,0.0,40.24170332492395,0.0,327.9698820981302,False,False,0.0,-0.6096950642383521
no_battery,1024,6,165,2019-04-18 21:00:00,solar_04,solar,48.48568586189198,0.0,0.0,0.0,48.485687443922856,0.0,395.1583526679713,False,False,0.0,-0.7345982371092656
no_battery,1024,6,165,2019-04-18 21:00:00,solar_05,solar,41.818108385882894,0.0,0.0,0.0,41.81810837837528,0.0,340.81758328375855,False,False,0.0,-0.6335789036615803
no_battery,1024,6,165,2019-04-18 21:00:00,solar_06,solar,35.26244202700239,0.0,0.0,0.0,35.26244115312953,0.0,287.3888953980057,False,False,0.0,-0.534255127087095
no_battery,1024,6,165,2019-04-18 21:00:00,solar_07,solar,33.751155809171564,0.0,0.0,0.0,33.75115625182838,0.0,275.0719234524013,False,False,0.0,-0.511357911789288
no_battery,1024,6,165,2019-04-18 21:00:00,solar_08,solar,47.664379678716145,0.0,0.0,0.0,47.66437854233783,0.0,388.46468512005333,False,False,0.0,-0.7221547284568555
no_battery,1024,6,165,2019-04-18 21:00:00,solar_09,solar,47.598836127587816,0.0,0.0,0.0,47.59883461380252,0.0,387.93050210249055,False,False,0.0,-0.7211616837689578
no_battery,1024,6,165,2019-04-18 21:00:00,solar_10,solar,39.277810964949666,0.0,0.0,0.0,39.277812244338485,0.0,320.1141697913587,False,False,0.0,-0.5950913177331104
no_battery,1024,6,165,2019-04-18 21:00:00,solar_11,solar,21.52013499629711,0.0,0.0,0.0,21.520134417738422,0.0,175.38909550456816,False,False,0.0,-0.32604782233744567
no_battery,1024,6,165,2019-04-18 21:00:00,solar_12,solar,29.100983885223894,0.0,0.0,0.0,29.100983316652353,0.0,237.1730140307167,False,False,0.0,-0.440903948557677
no_battery,1024,6,165,2019-04-18 21:00:00,solar_13,solar,45.2440179577615,0.0,0.0,0.0,45.2440194198432,0.0,368.7387582717221,False,False,0.0,-0.685484287378501
no_battery,1024,6,165,2019-04-18 21:00:00,solar_14,solar,42.76226872855783,0.0,0.0,0.0,42.762270030309004,0.0,348.5125007470184,False,False,0.0,-0.6478837330168176
no_battery,1024,6,165,2019-04-18 21:00:00,solar_15,solar,42.05464270361338,0.0,0.0,0.0,42.05464143378677,0.0,342.7453276853622,False,False,0.0,-0.6371625749403327
no_battery,1024,6,165,2019-04-18 21:00:00,consumer_01,consumer,11.70397404185499,0.0,0.0,0.0,11.703974212196384,0.0,95.38738982940053,False,False,0.0,-0.17732488238710944
no_battery,1024,6,165,2019-04-18 21:00:00,consumer_02,consumer,15.082807689336953,0.0,0.0,0.0,15.08280802623594,0.0,122.9248854138229,False,False,0.0,-0.22851700720021725
no_battery,1024,6,165,2019-04-18 21:00:00,consumer_03,consumer,14.940979119664647,0.0,0.0,0.0,14.940979063610428,0.0,121.768979368425,False,False,0.0,-0.22636818119798235
no_battery,1024,6,165,2019-04-18 21:00:00,consumer_04,consumer,17.22605929719662,0.0,0.0,0.0,17.226059096956067,0.0,140.39238164019196,False,False,0.0,-0.2609890322705948
no_battery,1024,6,165,2019-04-18 21:00:00,consumer_05,consumer,19.218300746237613,0.0,0.0,0.0,19.21830112956154,0.0,156.62915420592654,False,False,0.0,-0.2911731456079502
no_battery,1024,6,166,2019-04-18 22:00:00,college,college,66.003,0.0,0.0,0.0,66.003,0.0,537.92445,False,False,0.5,-1.0
no_battery,1024,6,166,2019-04-18 22:00:00,solar_01,solar,42.65144457213519,0.0,0.0,0.0,42.651444232536456,0.0,347.60927049517215,False,False,0.0,-0.6462046305855258
no_battery,1024,6,166,2019-04-18 22:00:00,solar_02,solar,24.782075486985057,0.0,0.0,0.0,24.78207596561327,0.0,201.97391911974816,False,False,0.0,-0.37546893270932036
no_battery,1024,6,166,2019-04-18 22:00:00,solar_03,solar,40.24170363294371,0.0,0.0,0.0,40.24170332492395,0.0,327.9698820981302,False,False,0.0,-0.6096950642383521
no_battery,1024,6,166,2019-04-18 22:00:00,solar_04,solar,48.48568586189198,0.0,0.0,0.0,48.485687443922856,0.0,395.1583526679713,False,False,0.0,-0.7345982371092656
no_battery,1024,6,166,2019-04-18 22:00:00,solar_05,solar,41.818108385882894,0.0,0.0,0.0,41.81810837837528,0.0,340.81758328375855,False,False,0.0,-0.6335789036615803
no_battery,1024,6,166,2019-04-18 22:00:00,solar_06,solar,35.26244202700239,0.0,0.0,0.0,35.26244115312953,0.0,287.3888953980057,False,False,0.0,-0.534255127087095
no_battery,1024,6,166,2019-04-18 22:00:00,solar_07,solar,33.751155809171564,0.0,0.0,0.0,33.75115625182838,0.0,275.0719234524013,False,False,0.0,-0.511357911789288
no_battery,1024,6,166,2019-04-18 22:00:00,solar_08,solar,47.664379678716145,0.0,0.0,0.0,47.66437854233783,0.0,388.46468512005333,False,False,0.0,-0.7221547284568555
no_battery,1024,6,166,2019-04-18 22:00:00,solar_09,solar,47.598836127587816,0.0,0.0,0.0,47.59883461380252,0.0,387.93050210249055,False,False,0.0,-0.7211616837689578
no_battery,1024,6,166,2019-04-18 22:00:00,solar_10,solar,39.277810964949666,0.0,0.0,0.0,39.277812244338485,0.0,320.1141697913587,False,False,0.0,-0.5950913177331104
no_battery,1024,6,166,2019-04-18 22:00:00,solar_11,solar,21.52013499629711,0.0,0.0,0.0,21.520134417738422,0.0,175.38909550456816,False,False,0.0,-0.32604782233744567
no_battery,1024,6,166,2019-04-18 22:00:00,solar_12,solar,29.100983885223894,0.0,0.0,0.0,29.100983316652353,0.0,237.1730140307167,False,False,0.0,-0.440903948557677
no_battery,1024,6,166,2019-04-18 22:00:00,solar_13,solar,45.2440179577615,0.0,0.0,0.0,45.2440194198432,0.0,368.7387582717221,False,False,0.0,-0.685484287378501
no_battery,1024,6,166,2019-04-18 22:00:00,solar_14,solar,42.76226872855783,0.0,0.0,0.0,42.762270030309004,0.0,348.5125007470184,False,False,0.0,-0.6478837330168176
no_battery,1024,6,166,2019-04-18 22:00:00,solar_15,solar,42.05464270361338,0.0,0.0,0.0,42.05464143378677,0.0,342.7453276853622,False,False,0.0,-0.6371625749403327
no_battery,1024,6,166,2019-04-18 22:00:00,consumer_01,consumer,11.70397404185499,0.0,0.0,0.0,11.703974212196384,0.0,95.38738982940053,False,False,0.0,-0.17732488238710944
no_battery,1024,6,166,2019-04-18 22:00:00,consumer_02,consumer,15.082807689336953,0.0,0.0,0.0,15.08280802623594,0.0,122.9248854138229,False,False,0.0,-0.22851700720021725
no_battery,1024,6,166,2019-04-18 22:00:00,consumer_03,consumer,14.940979119664647,0.0,0.0,0.0,14.940979063610428,0.0,121.768979368425,False,False,0.0,-0.22636818119798235
no_battery,1024,6,166,2019-04-18 22:00:00,consumer_04,consumer,17.22605929719662,0.0,0.0,0.0,17.226059096956067,0.0,140.39238164019196,False,False,0.0,-0.2609890322705948
no_battery,1024,6,166,2019-04-18 22:00:00,consumer_05,consumer,19.218300746237613,0.0,0.0,0.0,19.21830112956154,0.0,156.62915420592654,False,False,0.0,-0.2911731456079502
no_battery,1024,6,167,2019-04-18 23:00:00,college,college,66.003,0.0,0.0,0.0,66.003,0.0,537.92445,False,False,0.5,-1.0
no_battery,1024,6,167,2019-04-18 23:00:00,solar_01,solar,42.65144457213519,0.0,0.0,0.0,42.651444232536456,0.0,347.60927049517215,False,False,0.0,-0.6462046305855258
no_battery,1024,6,167,2019-04-18 23:00:00,solar_02,solar,24.782075486985057,0.0,0.0,0.0,24.78207596561327,0.0,201.97391911974816,False,False,0.0,-0.37546893270932036
no_battery,1024,6,167,2019-04-18 23:00:00,solar_03,solar,40.24170363294371,0.0,0.0,0.0,40.24170332492395,0.0,327.9698820981302,False,False,0.0,-0.6096950642383521
no_battery,1024,6,167,2019-04-18 23:00:00,solar_04,solar,48.48568586189198,0.0,0.0,0.0,48.485687443922856,0.0,395.1583526679713,False,False,0.0,-0.7345982371092656
no_battery,1024,6,167,2019-04-18 23:00:00,solar_05,solar,41.818108385882894,0.0,0.0,0.0,41.81810837837528,0.0,340.81758328375855,False,False,0.0,-0.6335789036615803
no_battery,1024,6,167,2019-04-18 23:00:00,solar_06,solar,35.26244202700239,0.0,0.0,0.0,35.26244115312953,0.0,287.3888953980057,False,False,0.0,-0.534255127087095
no_battery,1024,6,167,2019-04-18 23:00:00,solar_07,solar,33.751155809171564,0.0,0.0,0.0,33.75115625182838,0.0,275.0719234524013,False,False,0.0,-0.511357911789288
no_battery,1024,6,167,2019-04-18 23:00:00,solar_08,solar,47.664379678716145,0.0,0.0,0.0,47.66437854233783,0.0,388.46468512005333,False,False,0.0,-0.7221547284568555
no_battery,1024,6,167,2019-04-18 23:00:00,solar_09,solar,47.598836127587816,0.0,0.0,0.0,47.59883461380252,0.0,387.93050210249055,False,False,0.0,-0.7211616837689578
no_battery,1024,6,167,2019-04-18 23:00:00,solar_10,solar,39.277810964949666,0.0,0.0,0.0,39.277812244338485,0.0,320.1141697913587,False,False,0.0,-0.5950913177331104
no_battery,1024,6,167,2019-04-18 23:00:00,solar_11,solar,21.52013499629711,0.0,0.0,0.0,21.520134417738422,0.0,175.38909550456816,False,False,0.0,-0.32604782233744567
no_battery,1024,6,167,2019-04-18 23:00:00,solar_12,solar,29.100983885223894,0.0,0.0,0.0,29.100983316652353,0.0,237.1730140307167,False,False,0.0,-0.440903948557677
no_battery,1024,6,167,2019-04-18 23:00:00,solar_13,solar,45.2440179577615,0.0,0.0,0.0,45.2440194198432,0.0,368.7387582717221,False,False,0.0,-0.685484287378501
no_battery,1024,6,167,2019-04-18 23:00:00,solar_14,solar,42.76226872855783,0.0,0.0,0.0,42.762270030309004,0.0,348.5125007470184,False,False,0.0,-0.6478837330168176
no_battery,1024,6,167,2019-04-18 23:00:00,solar_15,solar,42.05464270361338,0.0,0.0,0.0,42.05464143378677,0.0,342.7453276853622,False,False,0.0,-0.6371625749403327
no_battery,1024,6,167,2019-04-18 23:00:00,consumer_01,consumer,11.70397404185499,0.0,0.0,0.0,11.703974212196384,0.0,95.38738982940053,False,False,0.0,-0.17732488238710944
no_battery,1024,6,167,2019-04-18 23:00:00,consumer_02,consumer,15.082807689336953,0.0,0.0,0.0,15.08280802623594,0.0,122.9248854138229,False,False,0.0,-0.22851700720021725
no_battery,1024,6,167,2019-04-18 23:00:00,consumer_03,consumer,14.940979119664647,0.0,0.0,0.0,14.940979063610428,0.0,121.768979368425,False,False,0.0,-0.22636818119798235
no_battery,1024,6,167,2019-04-18 23:00:00,consumer_04,consumer,17.22605929719662,0.0,0.0,0.0,17.226059096956067,0.0,140.39238164019196,False,False,0.0,-0.2609890322705948
no_battery,1024,6,167,2019-04-18 23:00:00,consumer_05,consumer,19.218300746237613,0.0,0.0,0.0,19.21830112956154,0.0,156.62915420592654,False,False,0.0,-0.2911731456079502
no_battery,1024,6,168,2019-04-19 00:00:00,college,college,66.003,0.0,0.0,0.0,66.003,0.0,537.92445,False,False,0.5,-1.0
no_battery,1024,6,168,2019-04-19 00:00:00,solar_01,solar,42.65144457213519,0.0,0.0,0.0,42.651444232536456,0.0,347.60927049517215,False,False,0.0,-0.6462046305855258
no_battery,1024,6,168,2019-04-19 00:00:00,solar_02,solar,24.782075486985057,0.0,0.0,0.0,24.78207596561327,0.0,201.97391911974816,False,False,0.0,-0.37546893270932036
no_battery,1024,6,168,2019-04-19 00:00:00,solar_03,solar,40.24170363294371,0.0,0.0,0.0,40.24170332492395,0.0,327.9698820981302,False,False,0.0,-0.6096950642383521
no_battery,1024,6,168,2019-04-19 00:00:00,solar_04,solar,48.48568586189198,0.0,0.0,0.0,48.485687443922856,0.0,395.1583526679713,False,False,0.0,-0.7345982371092656
no_battery,1024,6,168,2019-04-19 00:00:00,solar_05,solar,41.818108385882894,0.0,0.0,0.0,41.81810837837528,0.0,340.81758328375855,False,False,0.0,-0.6335789036615803
